"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043370","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation","6/462","55/18614",0.00234541215020463,0.0145879653096959,0.00991287476884529,"64332/114548/604/9308/301/8767",6
"GO:1902991","GO:1902991","regulation of amyloid precursor protein catabolic process","6/462","55/18614",0.00234541215020463,0.0145879653096959,0.00991287476884529,"10313/8301/3459/4067/5621/7124",6
"GO:0002335","GO:0002335","mature B cell differentiation","5/462","38/18614",0.00235450017765266,0.0145879653096959,0.00991287476884529,"64332/604/1378/602/4853",5
"GO:0002369","GO:0002369","T cell cytokine production","5/462","38/18614",0.00235450017765266,0.0145879653096959,0.00991287476884529,"3553/114548/1604/7133/3105",5
"GO:0002724","GO:0002724","regulation of T cell cytokine production","5/462","38/18614",0.00235450017765266,0.0145879653096959,0.00991287476884529,"3553/114548/1604/7133/3105",5
"GO:0045742","GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway","5/462","38/18614",0.00235450017765266,0.0145879653096959,0.00991287476884529,"2069/653361/5329/6868/1839",5
"GO:0045923","GO:0045923","positive regulation of fatty acid metabolic process","5/462","38/18614",0.00235450017765266,0.0145879653096959,0.00991287476884529,"3553/8660/301/5743/58526",5
"GO:0051385","GO:0051385","response to mineralocorticoid","5/462","38/18614",0.00235450017765266,0.0145879653096959,0.00991287476884529,"1536/6446/2354/490/2353",5
"GO:0008360","GO:0008360","regulation of cell shape","10/462","138/18614",0.00235743018168245,0.0145879653096959,0.00991287476884529,"6348/301/2268/3689/3055/7422/2534/10154/752/23433",10
"GO:0009914","GO:0009914","hormone transport","17/462","315/18614",0.00237314462330149,0.014665782645588,0.00996575352809425,"3553/3557/3091/56729/8660/301/240/706/4067/5566/90007/2752/80223/415116/338442/7124/5008",17
"GO:0045123","GO:0045123","cellular extravasation","7/462","74/18614",0.00238260744233718,0.0147048110575948,0.00999227427670017,"6402/683/5724/120425/3383/140885/7124",7
"GO:0032869","GO:0032869","cellular response to insulin stimulus","13/462","211/18614",0.00243656133245817,0.0150179611414836,0.0102050673221689,"3553/677/1509/5791/8660/490/11031/8837/2885/23433/6772/64397/9021",13
"GO:0043406","GO:0043406","positive regulation of MAP kinase activity","9/462","117/18614",0.00256710321793065,0.0157547696584078,0.010705746505443,"6283/7057/3553/120892/7099/5788/7422/11214/7124",9
"GO:0010803","GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway","6/462","56/18614",0.00257289632839106,0.0157547696584078,0.010705746505443,"7128/4671/6868/7805/114769/834",6
"GO:0045071","GO:0045071","negative regulation of viral genome replication","6/462","56/18614",0.00257289632839106,0.0157547696584078,0.010705746505443,"200315/5359/7124/4599/5610/9636",6
"GO:0042058","GO:0042058","regulation of epidermal growth factor receptor signaling pathway","7/462","75/18614",0.00257296430851138,0.0157547696584078,0.010705746505443,"2069/653361/5329/6868/1839/2537/5782",7
"GO:0042698","GO:0042698","ovulation cycle","7/462","75/18614",0.00257296430851138,0.0157547696584078,0.010705746505443,"2069/1545/56729/409/5806/3309/1958",7
"GO:2001235","GO:2001235","positive regulation of apoptotic signaling pathway","10/462","140/18614",0.00261890885948934,0.0160151075805422,0.0108826524114355,"6280/6279/7057/1520/50486/5788/4170/1512/10018/7124",10
"GO:0031396","GO:0031396","regulation of protein ubiquitination","13/462","213/18614",0.00264457693294497,0.016150932589175,0.0109749487853623,"120892/7128/7321/7805/409/706/57162/10625/8767/2534/1654/3309/9636",13
"GO:0003018","GO:0003018","vascular process in circulatory system","15/462","265/18614",0.00267526563266596,0.0162821050754077,0.0110640836579465,"6648/948/6515/5997/4035/490/59342/5743/28232/7422/5339/6546/6533/7124/3043",15
"GO:0002922","GO:0002922","positive regulation of humoral immune response","4/462","24/18614",0.00268348050258218,0.0162821050754077,0.0110640836579465,"3553/5788/1378/7124",4
"GO:0009162","GO:0009162","deoxyribonucleoside monophosphate metabolic process","4/462","24/18614",0.00268348050258218,0.0162821050754077,0.0110640836579465,"1890/1806/7378/4860",4
"GO:0051043","GO:0051043","regulation of membrane protein ectodomain proteolysis","4/462","24/18614",0.00268348050258218,0.0162821050754077,0.0110640836579465,"3553/7133/7077/7124",4
"GO:0060907","GO:0060907","positive regulation of macrophage cytokine production","4/462","24/18614",0.00268348050258218,0.0162821050754077,0.0110640836579465,"948/7099/7805/8767",4
"GO:0051702","GO:0051702","biological process involved in interaction with symbiont","9/462","118/18614",0.00271966288685205,0.0164802399576819,0.0111987210959735,"6348/54210/219972/253832/3482/5806/8819/6351/3725",9
"GO:0030100","GO:0030100","regulation of endocytosis","13/462","214/18614",0.00275390927280144,0.0166661452364356,0.0113250482230285,"929/120892/948/3958/6386/4035/11031/8301/409/8650/7422/27342/9765",13
"GO:1903036","GO:1903036","positive regulation of response to wounding","7/462","76/18614",0.00277479579231019,0.0167708226929796,0.0113961790830088,"7057/948/64581/2896/301/1839/84034",7
"GO:0061756","GO:0061756","leukocyte adhesion to vascular endothelial cell","6/462","57/18614",0.00281654521850317,0.0168518109366485,0.0114512125506786,"6402/9314/5724/240/3689/7124",6
"GO:0006983","GO:0006983","ER overload response","3/462","12/18614",0.00282787238320472,0.0168518109366485,0.0114512125506786,"84919/10018/3309",3
"GO:0009176","GO:0009176","pyrimidine deoxyribonucleoside monophosphate metabolic process","3/462","12/18614",0.00282787238320472,0.0168518109366485,0.0114512125506786,"1890/1806/7378",3
"GO:0031650","GO:0031650","regulation of heat generation","3/462","12/18614",0.00282787238320472,0.0168518109366485,0.0114512125506786,"3553/5743/7124",3
"GO:0032908","GO:0032908","regulation of transforming growth factor beta1 production","3/462","12/18614",0.00282787238320472,0.0168518109366485,0.0114512125506786,"7057/7305/10159",3
"GO:0034145","GO:0034145","positive regulation of toll-like receptor 4 signaling pathway","3/462","12/18614",0.00282787238320472,0.0168518109366485,0.0114512125506786,"929/4814/57162",3
"GO:0043380","GO:0043380","regulation of memory T cell differentiation","3/462","12/18614",0.00282787238320472,0.0168518109366485,0.0114512125506786,"10875/604/4179",3
"GO:0051549","GO:0051549","positive regulation of keratinocyte migration","3/462","12/18614",0.00282787238320472,0.0168518109366485,0.0114512125506786,"9922/1839/9448",3
"GO:0140052","GO:0140052","cellular response to oxidised low-density lipoprotein particle stimulus","3/462","12/18614",0.00282787238320472,0.0168518109366485,0.0114512125506786,"948/7099/968",3
"GO:1905245","GO:1905245","regulation of aspartic-type peptidase activity","3/462","12/18614",0.00282787238320472,0.0168518109366485,0.0114512125506786,"2896/8301/4067",3
"GO:2001198","GO:2001198","regulation of dendritic cell differentiation","3/462","12/18614",0.00282787238320472,0.0168518109366485,0.0114512125506786,"28959/1051/10288",3
"GO:0030278","GO:0030278","regulation of ossification","9/462","119/18614",0.00287930960385679,0.0170929281692744,0.0116150575339157,"6348/1230/3091/490/240/5552/6256/6546/9636",9
"GO:0045446","GO:0045446","endothelial cell differentiation","9/462","119/18614",0.00287930960385679,0.0170929281692744,0.0116150575339157,"3553/694/23135/1903/1499/7422/3383/5908/7124",9
"GO:0046632","GO:0046632","alpha-beta T cell differentiation","9/462","119/18614",0.00287930960385679,0.0170929281692744,0.0116150575339157,"64332/114548/604/9308/301/8767/602/4860/3659",9
"GO:1901186","GO:1901186","positive regulation of ERBB signaling pathway","5/462","40/18614",0.0029639992980779,0.0175510832960963,0.0119263850083423,"2069/653361/5329/6868/1839",5
"GO:1904994","GO:1904994","regulation of leukocyte adhesion to vascular endothelial cell","5/462","40/18614",0.0029639992980779,0.0175510832960963,0.0119263850083423,"9314/5724/240/3689/7124",5
"GO:0050853","GO:0050853","B cell receptor signaling pathway","7/462","77/18614",0.00298854871899096,0.0176740501457288,0.0120099439526672,"4792/4332/64332/5788/4067/150372/2885",7
"GO:0009636","GO:0009636","response to toxic substance","14/462","242/18614",0.00300923184364958,0.0177738700044638,0.0120777739576115,"6280/6648/6348/1545/948/196/7097/4067/5743/2353/7124/241/3043/6351",14
"GO:0097306","GO:0097306","cellular response to alcohol","8/462","98/18614",0.00303765985495205,0.0179191248009293,0.0121764781001268,"6648/1545/1536/6446/196/490/1499/2353",8
"GO:0010212","GO:0010212","response to ionizing radiation","10/462","143/18614",0.0030541665264394,0.0179937780725408,0.0122272068012759,"6648/1026/64859/5788/301/2885/10010/388/3309/1958",10
"GO:0006956","GO:0006956","complement activation","6/462","58/18614",0.0030770590282571,0.0180603263568055,0.0122724279677644,"3553/2219/1604/1378/4179/28984",6
"GO:0048008","GO:0048008","platelet-derived growth factor receptor signaling pathway","6/462","58/18614",0.0030770590282571,0.0180603263568055,0.0122724279677644,"7763/4035/8826/7422/64651/5782",6
"GO:0099024","GO:0099024","plasma membrane invagination","6/462","58/18614",0.0030770590282571,0.0180603263568055,0.0122724279677644,"7057/948/3684/11031/3689/2209",6
"GO:0006469","GO:0006469","negative regulation of protein kinase activity","13/462","217/18614",0.00310428151445071,0.0181972437082983,0.0123654666150477,"3553/7128/10221/5997/1026/11213/1843/5788/4067/5339/51422/6546/4616",13
"GO:0043302","GO:0043302","positive regulation of leukocyte degranulation","4/462","25/18614",0.00313276522179551,0.0182725082599608,0.0124166106957556,"3684/2268/5724/3689",4
"GO:0046641","GO:0046641","positive regulation of alpha-beta T cell proliferation","4/462","25/18614",0.00313276522179551,0.0182725082599608,0.0124166106957556,"1604/5788/3105/8767",4
"GO:1902993","GO:1902993","positive regulation of amyloid precursor protein catabolic process","4/462","25/18614",0.00313276522179551,0.0182725082599608,0.0124166106957556,"8301/3459/4067/7124",4
"GO:1904996","GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell","4/462","25/18614",0.00313276522179551,0.0182725082599608,0.0124166106957556,"5724/240/3689/7124",4
"GO:0002534","GO:0002534","cytokine production involved in inflammatory response","7/462","78/18614",0.00321467521921366,0.018680301771351,0.0126937162361199,"64581/3091/7099/240/23765/140885/7124",7
"GO:1900015","GO:1900015","regulation of cytokine production involved in inflammatory response","7/462","78/18614",0.00321467521921366,0.018680301771351,0.0126937162361199,"64581/3091/7099/240/23765/140885/7124",7
"GO:1903533","GO:1903533","regulation of protein targeting","7/462","78/18614",0.00321467521921366,0.018680301771351,0.0126937162361199,"120892/3684/3689/665/7323/2534/5621",7
"GO:0043500","GO:0043500","muscle adaptation","9/462","121/18614",0.00322077509372647,0.0186924984321616,0.0127020041617248,"3553/5997/2309/7133/5025/8837/3572/3720/7138",9
"GO:1904951","GO:1904951","positive regulation of establishment of protein localization","17/462","325/18614",0.00326970573370119,0.0189529344762431,0.0128789767439504,"3553/7097/3091/7099/8660/1263/3684/3689/5566/5743/7323/2534/5621/2752/4947/338442/7124",17
"GO:0042692","GO:0042692","muscle cell differentiation","20/462","410/18614",0.00332524856030654,0.0192510052958515,0.0130815230651334,"6648/2069/5997/23135/4814/9444/409/10938/1499/7422/6604/5339/8837/55122/11214/6546/3398/9043/7138/3192",20
"GO:0016064","GO:0016064","immunoglobulin mediated immune response","10/462","145/18614",0.00337505294042017,0.0195151575960929,0.0132610209331777,"64332/604/1604/5788/1378/2207/4179/602/2209/7124",10
"GO:0017157","GO:0017157","regulation of exocytosis","12/462","194/18614",0.00341192430658832,0.0197039683070218,0.0133893223715703,"120892/6813/6386/301/3684/2268/5724/3689/4067/5873/5908/27342",12
"GO:1902074","GO:1902074","response to salt","19/462","383/18614",0.00347015099610993,0.0200154882145995,0.0136010076728623,"7057/3553/6648/948/10105/2354/8826/706/5743/5025/5339/2534/6546/2353/7124/241/3309/1958/3725",19
"GO:0048732","GO:0048732","gland development","21/462","441/18614",0.00352087990931868,0.0202830467772341,0.0137828201784738,"6648/9935/1545/7128/5660/1051/3091/8660/301/55959/706/3482/1499/7422/10018/8837/3398/3720/4853/7124/3725",21
"GO:0071901","GO:0071901","negative regulation of protein serine/threonine kinase activity","9/462","123/18614",0.0035933517329426,0.0205373978472223,0.0139556578738335,"3553/7128/5997/1026/11213/1843/4067/51422/6546",9
"GO:0002430","GO:0002430","complement receptor mediated signaling pathway","3/462","13/18614",0.00360899050354656,0.0205373978472223,0.0139556578738335,"728/2357/1378",3
"GO:0031392","GO:0031392","regulation of prostaglandin biosynthetic process","3/462","13/18614",0.00360899050354656,0.0205373978472223,0.0139556578738335,"3553/301/5743",3
"GO:0032494","GO:0032494","response to peptidoglycan","3/462","13/18614",0.00360899050354656,0.0205373978472223,0.0139556578738335,"728/11213/8767",3
"GO:0043379","GO:0043379","memory T cell differentiation","3/462","13/18614",0.00360899050354656,0.0205373978472223,0.0139556578738335,"10875/604/4179",3
"GO:0045916","GO:0045916","negative regulation of complement activation","3/462","13/18614",0.00360899050354656,0.0205373978472223,0.0139556578738335,"1604/1378/4179",3
"GO:0070424","GO:0070424","regulation of nucleotide-binding oligomerization domain containing signaling pathway","3/462","13/18614",0.00360899050354656,0.0205373978472223,0.0139556578738335,"7128/7099/51296",3
"GO:0071801","GO:0071801","regulation of podosome assembly","3/462","13/18614",0.00360899050354656,0.0205373978472223,0.0139556578738335,"3936/3055/7124",3
"GO:0106049","GO:0106049","regulation of cellular response to osmotic stress","3/462","13/18614",0.00360899050354656,0.0205373978472223,0.0139556578738335,"9958/5743/10367",3
"GO:1903265","GO:1903265","positive regulation of tumor necrosis factor-mediated signaling pathway","3/462","13/18614",0.00360899050354656,0.0205373978472223,0.0139556578738335,"6868/7805/834",3
"GO:0001911","GO:0001911","negative regulation of leukocyte mediated cytotoxicity","4/462","26/18614",0.0036307369721988,0.0205609734958943,0.0139716780965251,"5788/409/3105/5272",4
"GO:0002726","GO:0002726","positive regulation of T cell cytokine production","4/462","26/18614",0.0036307369721988,0.0205609734958943,0.0139716780965251,"3553/114548/1604/3105",4
"GO:1901623","GO:1901623","regulation of lymphocyte chemotaxis","4/462","26/18614",0.0036307369721988,0.0205609734958943,0.0139716780965251,"6348/6868/102/6351",4
"GO:1905523","GO:1905523","positive regulation of macrophage migration","4/462","26/18614",0.0036307369721988,0.0205609734958943,0.0139716780965251,"7057/6348/728/5025",4
"GO:0045620","GO:0045620","negative regulation of lymphocyte differentiation","6/462","60/18614",0.00365151011742849,0.0206535778070531,0.0140346049626154,"10875/604/301/1378/3398/3659",6
"GO:0045622","GO:0045622","regulation of T-helper cell differentiation","5/462","42/18614",0.00367986739225864,0.0207888034542108,0.0141264940559435,"64332/114548/604/301/8767",5
"GO:0019724","GO:0019724","B cell mediated immunity","10/462","148/18614",0.00390603639077731,0.0220398575093135,0.0149766155029041,"64332/604/1604/5788/1378/2207/4179/602/2209/7124",10
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","17/462","331/18614",0.00393108336242642,0.0221544287928302,0.0150544694572765,"3553/8870/5341/978/3091/8660/301/3949/5724/9056/706/5743/51422/90007/7124/58526/1958",17
"GO:0002820","GO:0002820","negative regulation of adaptive immune response","6/462","61/18614",0.00396687298119244,0.02230232318668,0.0151549672699682,"196/604/5788/64092/1378/4179",6
"GO:0050994","GO:0050994","regulation of lipid catabolic process","6/462","61/18614",0.00396687298119244,0.02230232318668,0.0151549672699682,"3553/8660/3949/51099/338442/7124",6
"GO:2000628","GO:2000628","regulation of miRNA metabolic process","7/462","81/18614",0.00397188901220225,0.0223036844531357,0.0151558922834033,"9314/3091/2309/2353/7124/1958/3725",7
"GO:0030501","GO:0030501","positive regulation of bone mineralization","5/462","43/18614",0.00408073554466815,0.022859947799388,0.0155338866625257,"490/240/6256/6546/9636",5
"GO:0032689","GO:0032689","negative regulation of type II interferon production","5/462","43/18614",0.00408073554466815,0.022859947799388,0.0155338866625257,"7099/1378/7805/64115/5621",5
"GO:0048144","GO:0048144","fibroblast proliferation","8/462","103/18614",0.00412481710367575,0.0230792161776923,0.0156828848215393,"6648/2069/1026/6277/2495/10437/1499/3725",8
"GO:0007265","GO:0007265","Ras protein signal transduction","17/462","333/18614",0.00417462922928983,0.0232199586040405,0.0157785226995733,"604/6386/1026/57698/9922/9448/79930/11214/5908/27342/2885/153020/4853/4650/5912/22898/388",17
"GO:0001783","GO:0001783","B cell apoptotic process","4/462","27/18614",0.00417979134974274,0.0232199586040405,0.0157785226995733,"64332/604/8660/4067",4
"GO:0010818","GO:0010818","T cell chemotaxis","4/462","27/18614",0.00417979134974274,0.0232199586040405,0.0157785226995733,"6348/6868/5339/102",4
"GO:0010884","GO:0010884","positive regulation of lipid storage","4/462","27/18614",0.00417979134974274,0.0232199586040405,0.0157785226995733,"948/10938/114885/123",4
"GO:0031954","GO:0031954","positive regulation of protein autophosphorylation","4/462","27/18614",0.00417979134974274,0.0232199586040405,0.0157785226995733,"7422/9770/5912/1654",4
"GO:2000108","GO:2000108","positive regulation of leukocyte apoptotic process","4/462","27/18614",0.00417979134974274,0.0232199586040405,0.0157785226995733,"301/4067/10018/338442",4
"GO:0042509","GO:0042509","regulation of tyrosine phosphorylation of STAT protein","7/462","82/18614",0.00425212376010071,0.0235099671091012,0.0159755904832934,"4067/54625/2534/3572/7124/5008/9021",7
"GO:1901184","GO:1901184","regulation of ERBB signaling pathway","7/462","82/18614",0.00425212376010071,0.0235099671091012,0.0159755904832934,"2069/653361/5329/6868/1839/2537/5782",7
"GO:1901657","GO:1901657","glycosyl compound metabolic process","7/462","82/18614",0.00425212376010071,0.0235099671091012,0.0159755904832934,"200315/1890/978/51816/1806/7378/4860",7
"GO:1905897","GO:1905897","regulation of response to endoplasmic reticulum stress","7/462","82/18614",0.00425212376010071,0.0235099671091012,0.0159755904832934,"120892/23645/84919/240/2907/10018/3309",7
"GO:0090303","GO:0090303","positive regulation of wound healing","6/462","62/18614",0.0043019501216604,0.0237573415702097,0.0161436874044143,"7057/948/64581/301/1839/84034",6
"GO:1905475","GO:1905475","regulation of protein localization to membrane","11/462","175/18614",0.00439509988337994,0.0242431011276872,0.016473772756197,"3958/4035/3684/8301/3689/8650/2534/5621/102/23433/7124",11
"GO:0051962","GO:0051962","positive regulation of nervous system development","15/462","280/18614",0.00446979550778122,0.0244256380000501,0.0165978109697529,"3553/7097/3091/57698/7133/706/4067/8650/1499/7422/6604/3398/3572/10154/7124",15
"GO:0071559","GO:0071559","response to transforming growth factor beta","15/462","280/18614",0.00446979550778122,0.0244256380000501,0.0165978109697529,"7057/64332/677/9839/6386/9958/6868/409/8837/2534/2353/463/8819/3309/3725",15
"GO:0045834","GO:0045834","positive regulation of lipid metabolic process","10/462","151/18614",0.0045010467762018,0.0244256380000501,0.0165978109697529,"3553/8660/301/3949/2268/4067/5743/51099/7124/58526",10
"GO:0009158","GO:0009158","ribonucleoside monophosphate catabolic process","3/462","14/18614",0.00450935062206482,0.0244256380000501,0.0165978109697529,"1806/7378/4860",3
"GO:0031665","GO:0031665","negative regulation of lipopolysaccharide-mediated signaling pathway","3/462","14/18614",0.00450935062206482,0.0244256380000501,0.0165978109697529,"7128/10221/114769",3
"GO:0042541","GO:0042541","hemoglobin biosynthetic process","3/462","14/18614",0.00450935062206482,0.0244256380000501,0.0165978109697529,"9314/3091/51312",3
"GO:0043922","GO:0043922","negative regulation by host of viral transcription","3/462","14/18614",0.00450935062206482,0.0244256380000501,0.0165978109697529,"6348/6351/3725",3
"GO:0046049","GO:0046049","UMP metabolic process","3/462","14/18614",0.00450935062206482,0.0244256380000501,0.0165978109697529,"978/1806/7378",3
"GO:0046131","GO:0046131","pyrimidine ribonucleoside metabolic process","3/462","14/18614",0.00450935062206482,0.0244256380000501,0.0165978109697529,"200315/978/7378",3
"GO:0046133","GO:0046133","pyrimidine ribonucleoside catabolic process","3/462","14/18614",0.00450935062206482,0.0244256380000501,0.0165978109697529,"200315/978/7378",3
"GO:0051547","GO:0051547","regulation of keratinocyte migration","3/462","14/18614",0.00450935062206482,0.0244256380000501,0.0165978109697529,"9922/1839/9448",3
"GO:0061043","GO:0061043","regulation of vascular wound healing","3/462","14/18614",0.00450935062206482,0.0244256380000501,0.0165978109697529,"7128/240/7124",3
"GO:0090715","GO:0090715","immunological memory formation process","3/462","14/18614",0.00450935062206482,0.0244256380000501,0.0165978109697529,"10875/604/4179",3
"GO:1905049","GO:1905049","negative regulation of metallopeptidase activity","3/462","14/18614",0.00450935062206482,0.0244256380000501,0.0165978109697529,"4035/8301/7077",3
"GO:0002347","GO:0002347","response to tumor cell","5/462","44/18614",0.0045118419507798,0.0244256380000501,0.0165978109697529,"196/9314/7805/3105/4853",5
"GO:0033003","GO:0033003","regulation of mast cell activation","5/462","44/18614",0.0045118419507798,0.0244256380000501,0.0165978109697529,"6813/2268/4067/5359/27342",5
"GO:0051851","GO:0051851","modulation by host of symbiont process","7/462","83/18614",0.00454705875880591,0.0245877992142838,0.0167080034314798,"6348/253832/3482/5806/8819/6351/3725",7
"GO:0001885","GO:0001885","endothelial cell development","6/462","63/18614",0.00465746148460259,0.0250607052499053,0.0170293545047122,"3553/1903/7422/3383/5908/7124",6
"GO:0002712","GO:0002712","regulation of B cell mediated immunity","6/462","63/18614",0.00465746148460259,0.0250607052499053,0.0170293545047122,"604/5788/1378/4179/2209/7124",6
"GO:0002889","GO:0002889","regulation of immunoglobulin mediated immune response","6/462","63/18614",0.00465746148460259,0.0250607052499053,0.0170293545047122,"604/5788/1378/4179/2209/7124",6
"GO:0031638","GO:0031638","zymogen activation","6/462","63/18614",0.00465746148460259,0.0250607052499053,0.0170293545047122,"7057/5329/1512/64115/1522/8767",6
"GO:0003012","GO:0003012","muscle system process","21/462","452/18614",0.00466133408864892,0.0250607052499053,0.0170293545047122,"3553/5997/2309/5142/490/5724/55959/7133/5566/5743/9997/5025/8837/10008/11214/6546/3572/3720/5606/7124/7138",21
"GO:0009895","GO:0009895","negative regulation of catabolic process","17/462","337/18614",0.00469901802652185,0.0252342669194369,0.0171472938511675,"3553/8870/120892/6556/6386/11213/7538/4170/54502/706/7077/3587/2534/9554/338442/7124/3192",17
"GO:0036037","GO:0036037","CD8-positive, alpha-beta T cell activation","4/462","28/18614",0.00478225719478529,0.0255930190309701,0.0173910745758394,"3105/64115/50856/3659",4
"GO:0090314","GO:0090314","positive regulation of protein targeting to membrane","4/462","28/18614",0.00478225719478529,0.0255930190309701,0.0173910745758394,"3684/3689/2534/5621",4
"GO:0150146","GO:0150146","cell junction disassembly","4/462","28/18614",0.00478225719478529,0.0255930190309701,0.0173910745758394,"3684/9922/9448/10154",4
"GO:0061515","GO:0061515","myeloid cell development","7/462","84/18614",0.00485716974729862,0.0259641842784658,0.0176432903262106,"1051/7097/604/2124/7305/25946/4853",7
"GO:0032368","GO:0032368","regulation of lipid transport","10/462","153/18614",0.00493582633224088,0.0263544921419764,0.0179085139465125,"7057/3553/4792/2180/56729/8660/4035/706/5025/6256",10
"GO:1902692","GO:1902692","regulation of neuroblast proliferation","5/462","45/18614",0.00497438871261558,0.0264998221953706,0.0180072692279285,"120892/3091/1499/7422/6604",5
"GO:1903307","GO:1903307","positive regulation of regulated secretory pathway","5/462","45/18614",0.00497438871261558,0.0264998221953706,0.0180072692279285,"3684/2268/5724/3689/5873",5
"GO:0048247","GO:0048247","lymphocyte chemotaxis","6/462","64/18614",0.00503412825141288,0.0267570502737212,0.0181820619199584,"6349/6348/6868/5339/102/6351",6
"GO:1905953","GO:1905953","negative regulation of lipid localization","6/462","64/18614",0.00503412825141288,0.0267570502737212,0.0181820619199584,"7057/4792/8660/706/51099/7124",6
"GO:0016050","GO:0016050","vesicle organization","18/462","368/18614",0.00506181475093323,0.0268736346776819,0.018261283838295,"9839/8905/8676/6386/3267/253832/301/29887/8301/5552/10159/1130/25946/5873/9114/9765/526/9554",18
"GO:1902075","GO:1902075","cellular response to salt","12/462","204/18614",0.00509203226600563,0.0270033765570696,0.0183494465789748,"10105/2354/8826/5743/5025/5339/2534/2353/241/3309/1958/3725",12
"GO:1901655","GO:1901655","cellular response to ketone","8/462","107/18614",0.00519255423536321,0.0275052305982051,0.0186904685211307,"653361/1545/6446/196/490/1977/8837/2353",8
"GO:0090316","GO:0090316","positive regulation of intracellular protein transport","10/462","155/18614",0.00540290899794367,0.0282250469486269,0.0191796011168571,"3553/1263/3684/3689/5566/5743/7323/2534/5621/4947",10
"GO:0051048","GO:0051048","negative regulation of secretion","11/462","180/18614",0.00542023228242585,0.0282250469486269,0.0191796011168571,"3553/301/7133/706/90007/5908/27342/80223/415116/7124/5008",11
"GO:0022411","GO:0022411","cellular component disassembly","22/462","488/18614",0.00542879596158783,0.0282250469486269,0.0191796011168571,"1520/5341/81671/3091/11213/1263/4035/23710/3684/3936/706/665/9922/6604/9448/81631/8408/102/10154/123/7124/58526",22
"GO:0010324","GO:0010324","membrane invagination","6/462","65/18614",0.00543267194243082,0.0282250469486269,0.0191796011168571,"7057/948/3684/11031/3689/2209",6
"GO:0046888","GO:0046888","negative regulation of hormone secretion","6/462","65/18614",0.00543267194243082,0.0282250469486269,0.0191796011168571,"3553/706/90007/80223/415116/5008",6
"GO:0050854","GO:0050854","regulation of antigen receptor-mediated signaling pathway","6/462","65/18614",0.00543267194243082,0.0282250469486269,0.0191796011168571,"3958/5788/7805/4067/150372/5621",6
"GO:0071715","GO:0071715","icosanoid transport","6/462","65/18614",0.00543267194243082,0.0282250469486269,0.0191796011168571,"3553/50640/301/5743/28232/5025",6
"GO:0002052","GO:0002052","positive regulation of neuroblast proliferation","4/462","29/18614",0.00544039132475427,0.0282250469486269,0.0191796011168571,"3091/1499/7422/6604",4
"GO:0007263","GO:0007263","nitric oxide mediated signal transduction","4/462","29/18614",0.00544039132475427,0.0282250469486269,0.0191796011168571,"7057/2357/948/7422",4
"GO:0009264","GO:0009264","deoxyribonucleotide catabolic process","4/462","29/18614",0.00544039132475427,0.0282250469486269,0.0191796011168571,"1890/1806/7378/4860",4
"GO:0015732","GO:0015732","prostaglandin transport","4/462","29/18614",0.00544039132475427,0.0282250469486269,0.0191796011168571,"3553/5743/28232/5025",4
"GO:0032607","GO:0032607","interferon-alpha production","4/462","29/18614",0.00544039132475427,0.0282250469486269,0.0191796011168571,"7099/8767/6772/1654",4
"GO:0032647","GO:0032647","regulation of interferon-alpha production","4/462","29/18614",0.00544039132475427,0.0282250469486269,0.0191796011168571,"7099/8767/6772/1654",4
"GO:0046386","GO:0046386","deoxyribose phosphate catabolic process","4/462","29/18614",0.00544039132475427,0.0282250469486269,0.0191796011168571,"1890/1806/7378/4860",4
"GO:0048245","GO:0048245","eosinophil chemotaxis","4/462","29/18614",0.00544039132475427,0.0282250469486269,0.0191796011168571,"6349/6348/3958/6351",4
"GO:0060441","GO:0060441","epithelial tube branching involved in lung morphogenesis","4/462","29/18614",0.00544039132475427,0.0282250469486269,0.0191796011168571,"1512/1499/1522/7124",4
"GO:0090025","GO:0090025","regulation of monocyte chemotaxis","4/462","29/18614",0.00544039132475427,0.0282250469486269,0.0191796011168571,"1230/1843/4067/158747",4
"GO:0030198","GO:0030198","extracellular matrix organization","16/462","314/18614",0.00545777991910596,0.0282250469486269,0.0191796011168571,"1520/1545/4035/55959/3936/4791/7133/83716/7045/8837/5806/602/102/10491/7124/28984",16
"GO:0070266","GO:0070266","necroptotic process","5/462","46/18614",0.00546956768618236,0.0282250469486269,0.0191796011168571,"10105/57162/8837/5836/7124",5
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","14/462","259/18614",0.00547482004669369,0.0282250469486269,0.0191796011168571,"7057/3576/120892/4082/1051/23645/84919/240/2907/10018/1654/3309/5610/3725",14
"GO:0007260","GO:0007260","tyrosine phosphorylation of STAT protein","7/462","86/18614",0.0055248347823372,0.0282250469486269,0.0191796011168571,"4067/54625/2534/3572/7124/5008/9021",7
"GO:0033077","GO:0033077","T cell differentiation in thymus","7/462","86/18614",0.0055248347823372,0.0282250469486269,0.0191796011168571,"3553/9935/677/5788/6868/1499/8767",7
